,Backers,Category,Country,Goal,Name,Pledged,State
1604,14,Illustration,US,250.0,Heyouwitheface's Road to Artist Alley!,297.0,successful
1605,108,Illustration,US,1995.0,Dinosaur Galaxy trading cards,12201.0,successful
1606,13,Illustration,GB,345.0,An interactive book of illustrated characters and pattern.,562.3929367,successful
1607,38,Illustration,US,2500.0,"Ribbit Ribbit, by Creees Lee (An Art/Sketch Book)",3262.0,successful
1608,18,Illustration,US,430.0,Historic Queens: an Articulated Paper Doll Project,684.0,successful
1609,157,Illustration,CH,1000.0,Uel Aramchek's Tarot Arcana,3700.18586232,successful
1610,33,Illustration,US,1000.0,Locus Tarot,1022.0,successful
1611,144,Illustration,US,3000.0,"ARTASTIC: Girls Collection, Collaborative Anime Art Book",7841.0,successful
1612,269,Illustration,US,4500.0,The UnSelfie Project: Illustrated avatar portraits,14661.0,successful
1613,73,Illustration,GB,600.0,Life is a Carousel Artbook,3429.030474793,successful
1614,20,Illustration,CH,1200.0,Art prints by Dragonladych,1407.42991038,successful
1615,95,Illustration,US,750.0,Hatched Playing Cards,2583.0,successful
1616,11,Illustration,US,75.0,Drawing for Dollars,151.0,successful
1617,130,Illustration,US,8000.0,A coloring book for adults based on LDS Temples,8031.0,successful
1618,38,Illustration,US,1000.0,Steampunk Asian Zodiac 2015 Calendar,1304.0,successful
1619,838,Illustration,US,420.0,Draw Your Name,6416.37,successful
1620,76,Illustration,US,1100.0,Boho Soul - Adult Coloring Book,2171.0,successful
1621,100,Illustration,AU,350.0,Secret Cities - Onsens & floating gardens - Colouring book,3650.8942794,successful
1622,30,Illustration,US,1000.0,Creature Card Packs,1498.0,successful
1623,43,Illustration,US,1313.0,Rime of the Pirate King! Scurvy art for salty buccaneers!,3298.0,successful
1624,131,Illustration,US,500.0,Power Prints,11686.0,successful
1625,103,Illustration,CA,5000.0,look i drew you a whale calendar!,5327.07816832,successful
1626,27,Illustration,US,350.0,Rage Nap,1082.0,successful
1627,34,Illustration,US,750.0,The Unofficial Underaged Crime Fighting Super-hero stickers,1015.0,successful
1628,42,Illustration,US,1300.0,Daydreams and Wanderings - A Book of Sketches,1471.0,successful
1629,27,Illustration,US,2000.0,Pinup Art Book,2111.0,successful
1630,49,Illustration,GB,500.0,Necrocolorcon Colouring Book,1424.56802475,successful
1631,41,Illustration,CA,500.0,For the Dexterous Colourist (Cancer Fundraiser),1596.45081622,successful
1632,88,Illustration,IE,2600.0,INKLINGS - Coloring Book for Adults and Kids by Tanya Bond,3694.05195396,successful
1633,23,Illustration,BE,1000.0,les lapinous à 2 roues,1306.15033395,successful
1634,213,Illustration,US,5000.0,Slap! Stickers,7033.0,successful
1635,80,Illustration,US,1000.0,100 Letters: A Celebration of Snail Mail,1461.0,successful
1636,338,Illustration,US,8500.0,Beyond the Breach: A Pacific Rim Fan Book,11337.87,successful
1637,769,Illustration,SE,130000.0,The Fabulous Art of Trudvang,56416.4820912,successful
1638,10,Illustration,US,100.0,Art to Live,140.0,successful
1639,129,Illustration,GB,500.0,Sketchbook #2,6489.50348974,successful
1640,249,Illustration,US,15000.0,April Alayne Studio.,18280.0,successful
1641,77,Illustration,US,4000.0,Catmina Project 2016 Art Print and Scarf,7488.0,successful
1642,42,Illustration,US,1800.0,KUMALICIOUS: Bigger Men of Color + Gay Japanese Manga,2360.0,successful
1643,240,Illustration,US,25000.0,People I've Loved's Pressing Matters,27822.0,successful
1644,61,Illustration,US,1000.0,Animals Eating Ice Cream,1357.0,successful
1645,544,Illustration,US,26000.0,Ethereal Visions: An Illuminated Tarot Deck - Art Nouveau,30957.7,successful
1646,45,Illustration,US,1500.0,The Riderless Tarot - Horse Art by Nakisha,1929.0,successful
1647,24,Illustration,US,500.0,SuperBear Art: Teddy Pool & The Bearisher,523.5,successful
1648,102,Illustration,US,2000.0,Wanderer's Tarot,6309.0,successful
1649,131,Illustration,NZ,3800.0,Southern Seasons Perpetual Calendar,4124.3761218,successful
1650,334,Illustration,US,6000.0,Collecting the art of G.I.Joe: Volume 1 (1982-1983),22556.0,successful
1651,177,Illustration,US,5000.0,Burning Heart Tarot: A Deck Inspired by Love and Cannibals,9501.0,successful
1652,740,Illustration,US,8500.0,INTRICACIES Book of Collaborative Illustrations,36869.0,successful
1653,32,Illustration,GB,250.0,Amy's Art Studio,671.69063104,successful
1654,79,Illustration,US,250.0,Day of the Dead Cinderella Calavera Vinyl Stickers,1107.0,successful
1655,115,Illustration,US,4600.0,"Fortuna, the Coloring Book for Adults",5294.0,successful
1656,590,Illustration,US,250.0,"One Dollar, One Drawing.",7704.0,successful
1657,66,Illustration,US,3200.0,The Tarot of Wolves,3520.0,successful
1658,443,Illustration,US,20000.0,78 Tarot Carnival,39562.0,successful
1659,181,Illustration,US,250.0,"JACK 2015, Get an unique original ink drawing for $3!",4575.0,successful
1660,71,Illustration,US,4500.0,"Butterflies, Dragonflies & Toadstools - Adult Coloring Book",5562.0,successful
1661,25,Illustration,CH,7600.0,The primordial journey of the West- Die Urreise des Westens,8189.739558,successful
1662,52,Illustration,US,1000.0,Undead Lovers & Fairy Friends COLORING Book,1290.0,successful
1663,97,Illustration,US,4000.0,"The ""Only Human"" Project",4419.61,successful
1664,64,Illustration,US,500.0,The Year of the Unicorn 2015 Calendar,1623.0,successful
1665,803,Illustration,US,7500.0,Spirit Cats Inspirational Card Deck,28861.0,successful
1666,1185,Illustration,US,14125.0,The Prisma Visions Tarot,79206.0,successful
1667,341,Illustration,US,4500.0,Field KABUKI!: Hannibal Art Book Vol.2,14011.0,successful
1668,37,Illustration,CA,2000.0,Ibiza Tarot Soleil RELAUNCH,1865.13389968,successful
1669,39,Illustration,NL,1500.0,PookieCat rune cards - funny oracle cards for all ages,1937.69716526,successful
1670,40,Illustration,US,900.0,Steampunk Zodiac 2017 Calendar,1332.0,successful
1671,86,Illustration,US,900.0,Ashleigh's Illustrated Tarot Deck,3678.0,successful
1672,71,Illustration,US,3000.0,Charm City Maps - Canvas & Leather Fantasy Maps of Your City,4595.0,successful
1673,362,Illustration,US,2500.0,Ladies of Kirk,11253.0,successful
1674,98,Illustration,US,5000.0,Mike Mahle's Prime Artbook,6547.0,successful
1675,106,Illustration,US,5244.0,"HOLLY SIMPLE TAROT - 78 CARD DECK, TUCKBOX AND GUIDEBOOK!",7280.0,successful
1676,783,Illustration,US,500.0,Ink Sketches for a Buck!,9063.0,successful
1677,64,Illustration,US,5000.0,Art of the Faro Comics Universe,5378.0,successful
1678,160,Illustration,US,10000.0,Acquerello III - Watercolor and beyond,12000.0,successful
1679,298,Illustration,US,15000.0,Dino-Day Art Book by Jeremy Haun,18809.0,successful
1680,228,Illustration,US,3000.0,Restoration of Marozzo's Side Sword Illustrations,10386.0,successful
1681,84,Illustration,GB,2500.0,The Wigtown Book Festival Sketchbook 2015,3950.69458212,successful
1682,973,Illustration,US,6000.0,"Red Rising maps, prints and designs by Joel Daniel Phillips",55448.0,successful
1683,9,Illustration,US,500.0,Something Fresh for the Portfolio (Deadline Corrected),543.0,successful
1684,158,Illustration,GB,950.0,CELESTIAL CITIES,7216.49819605,successful
1685,23,Illustration,CA,380.0,Vinyl Waterproof Stickers,317.92012136,successful
1686,37,Illustration,US,1000.0,Printing the Sea,1237.0,successful
1687,98,Illustration,US,2000.0,War Hound,7220.0,successful
1688,25,Illustration,US,500.0,A challenge from you to me - unique drawing for you,1046.0,successful
1689,35,Illustration,US,3000.0,Espiritismo / Vudu Tarot Art Cards - Extended Campaign,3191.0,successful
1690,123,Illustration,US,5000.0,Boy's Love Coloring Book (B.L.C.B.) BL/Yaoi,6360.0,successful
1691,37,Illustration,US,900.0,NerdPosters - Personalized Sci Fi Posters,1290.0,successful
1692,11,Illustration,AU,800.0,illustrate to paint,657.30392,successful
1693,48,Illustration,GB,2000.0,'Every Day Is The Same' - Limited Giclee Prints,2959.02429312,successful
1694,45,Illustration,US,800.0,Welcome to Twin Peaks Press,1783.0,successful
1695,20,Illustration,US,750.0,Project Vanity - Support UFO Awareness,1399.0,successful
1696,345,Illustration,US,1500.0,Cats Are Bad At...,11350.0,successful
1697,30,Illustration,US,1600.0,Zoolatrous Designs,1725.0,successful
1698,17,Illustration,CA,450.0,Mimi's dream job,661.0541885,successful
1699,281,Illustration,US,9000.0,Subconscious: Sketches From A Dark Place,11235.0,successful
1700,1137,Illustration,US,15000.0,Art of Aqualumina,58508.0,successful
1701,84,Illustration,US,850.0,(More!) Fantasy Coloring Books for (so-called) Grown-ups,4133.0,successful
1702,58,Illustration,US,1575.0,50 Freekin Tikis Adult Coloring Book & Stickers,1644.0,successful
1703,43,Illustration,US,3500.0,"Local stationary, art rewards Mpls. MN by Theresa Hutch!",3571.0,successful
1704,239,Illustration,US,3000.0,Restoration of 16th Century German Longsword Illustrations,11707.99,successful
1705,30,Illustration,US,2500.0,"Silk Screen ""Future"" Poster Print Series",2628.0,successful
1706,108,Illustration,US,2500.0,Ornamentium: A Coloring Book,6574.0,successful
1707,84,Illustration,US,8000.0,Alphabet Compendium; An Illustrated A-Z of Things,8253.0,successful
1708,210,Illustration,US,4000.0,'Daydreamers' Coloring Book by Artillicious,4742.0,successful
1709,132,Illustration,CA,2000.0,5$ Drawings,4056.38705979,successful
1710,998,Illustration,US,26400.0,"Descants & Cadences, an Art Book by Stephanie Law",116553.0,successful
1711,173,Illustration,US,3500.0,The Creature Compendium: An Art and Coloring Book,7663.0,successful
1712,357,Illustration,CA,5269.0,Ulysse et Pénélope au zoo,8824.55886464,successful
1713,76,Illustration,DK,7841.0,dabble - the limited print poster project,4133.62081485,successful
1714,32,Illustration,US,1000.0,Wonderfully Weird Original Art by RT VEGAS @ NY Comic Con,1156.0,successful
1715,145,Illustration,NZ,7000.0,Chromacon Indie Arts Festival 2015,5979.54751773,successful
1716,445,Illustration,DE,10000.0,The Coffeemonsters Book – Illustrations made from coffee,18559.57508496,successful
1717,74,Illustration,US,3000.0,The Monsterific Colorween Book,3973.0,successful
1718,109,Illustration,US,2000.0,221B Baker Street - A hand printed Sherlock Holmes poster,6530.0,successful
1719,52,Illustration,FR,1000.0,Give life to my creatures and adopt them !,1684.14135982,successful
1720,39,Illustration,US,1000.0,MiniLou—Creative Play for Kids,1035.0,successful
1721,56,Illustration,US,1000.0,Breakfast Cereal Mascots Mandala: Limited Edition Print,2742.0,successful
1722,519,Illustration,US,14930.0,The Dream Cluster: an illustrated anthology,16521.87,successful
1723,443,Illustration,US,950.0,"""Sasquatch Brigade"" Embroidered Patch Artist Merchandise",12675.0,successful
1724,135,Illustration,CA,4000.0,21 Days in Japan: An Illustrative Study of Japanese Cuisine,5121.760204,successful
1725,120,Illustration,US,7200.0,Zōsan (象さん) Little Elephant a letterpress/audiobook + more!,8021.0,successful
1726,485,Illustration,US,16000.0,D&D&D: The Tabletop Fantasy Art of Tom Fowler,17987.0,successful
1727,52,Illustration,GB,1000.0,Hip Hop Legends 'My Name Is' Print Collection.,3962.30069037,successful
1728,89,Illustration,GB,1200.0,Into the Wild: A Colouring Book About Nature,3887.32667378,successful
1729,231,Illustration,CA,2000.0,Around the World in 80 Days - with Street View Sketches,7891.80255297,successful
1730,146,Illustration,US,1750.0,78 Cards,8845.0,successful
1731,617,Illustration,US,4000.0,BOSS FIGHT!  Hand-printed video game posters,62531.0,successful
1732,69,Illustration,US,1100.0,Hand Drawn Pet Portraits!,2447.0,successful
1733,87,Illustration,US,4000.0,Project Cosmos - The Morningstar,5586.0,successful
1734,26,Illustration,GB,1000.0,Nine from Nine,2275.1906256,successful
1735,61,Illustration,US,1500.0,Minimal Wes Anderson prints,2627.0,successful
1736,536,Illustration,US,20000.0,The Election Day Advent Calendar,20492.0,successful
1737,109,Illustration,US,2000.0,Numberism Art Science Lab,11677.0,successful
1738,25,Illustration,GB,750.0,The Illustrated Game's Book Launch,2017.19610264,successful
1739,26,Illustration,US,1000.0,SADbot - The Seasonally Affected Drawing Robot,1175.0,successful
1740,17,Illustration,US,150.0,Drawing Fantasy into Reality #1,194.0,successful
1741,71,Illustration,GB,2200.0,DEATH BY GALLERY - KOLLEKTIV GALLERY,3864.0042054,successful
1742,94,Illustration,US,1500.0,Computational Thinking Illustrations,4391.43,successful
1743,293,Illustration,US,5500.0,Slime Molds: An Illustrated Guide,14651.0,successful
1744,67,Illustration,US,275.0,A Wonderland Linocut Print Project,2009.0,successful
1745,184,Illustration,US,8500.0,The Windy City,17845.69,successful
1746,492,Illustration,US,2800.0,Stranger Danger: Art of Clio Chiang,21035.0,successful
1747,84,Illustration,CA,1800.0,Dinosaur Lover Lithography,5040.83046269,successful
1748,22,Illustration,US,450.0,New Hampshire Noveau 2016 Calendar,678.0,successful
1749,65,Illustration,GB,1000.0,Skull & Heart: The Colour Series Book,3980.05740418,successful
1750,260,Illustration,US,1200.0,"Chin Up, Dreamboat! A Coloring Book for Lesbian Breakups",7500.69,successful
1751,119,Illustration,US,700.0,"The Order Of The Snail, a comic book about secret societies",2506.0,successful
1752,419,Illustration,US,12000.0,Journal of Interplanetary Travels,15919.0,successful
1753,94,Illustration,CA,1617.0,look i drew you a baseball calendar!,4316.7883453,successful
1754,30,Illustration,US,500.0,The Cult of Pop,1505.0,successful
1755,97,Illustration,GB,3000.0,Limner: A Journal of Illustration - Issue #3,4665.726991845,successful
1756,265,Illustration,US,6000.0,Tangram States Posters,8930.59,successful
1757,465,Illustration,US,3600.0,Wrylon Robotical Field Guides,8470.51,successful
1758,193,Illustration,IT,5500.0,POErtraits - portraits of Edgar Allan Poe,6856.02791325,successful
1759,97,Illustration,BE,6000.0,Vector City. A Limited Edition Art Print!,21215.26613568,successful
1760,149,Illustration,US,2500.0,"""BROOKLYN illustrated MAP "" 24"" x 36"" by Aaron Meshon",5003.0,successful
1761,96,Illustration,US,2500.0,Píccolo Print Project,2831.75,successful
1762,229,Illustration,US,17900.0,HANGBOY WORLD WAR TOO / ART BOOK,21167.17,successful
1763,1623,Illustration,US,15000.0,3000 Moments,106329.0,successful
1764,58,Illustration,US,1500.0,Disperse / Displace: A Solo Show in Germany,4081.0,successful
1765,424,Illustration,US,30000.0,MAX100: The Book Project,40369.0,successful
1766,33,Illustration,US,500.0,Portland Places: The Illustrated Card Deck,720.0,successful
1767,678,Illustration,US,3000.0,"Oh Expletive: Zombies, Unicorns and 8-bit Creatures!",32000.0,successful
1768,54,Illustration,US,1850.0,Collecting the sketchbook(s) of Steph Davies into a book,1991.0,successful
1769,150,Illustration,US,2000.0,Meow Mondays : 2015,2175.0,successful
1770,103,Illustration,US,500.0,Reviving The Lost Art of Illuminated Manuscripts,3815.11,successful
1771,2027,Illustration,ES,18000.0,The Future is Now - Volume Two,134685.792594,successful
1772,37,Illustration,US,1500.0,Poster Offensive 5,1780.0,successful
1773,350,Illustration,US,8000.0,Moveable Type: cross-country adventures in printing,17010.89,successful
1774,33,Illustration,US,1200.0,"""A Bouquet From The Cat"" ~ A Whimsical Art Project",1451.0,successful
1775,75,Illustration,GB,1850.0,City Paradise,3485.71496382,successful
1776,215,Illustration,US,2500.0,Dordle Cards,3926.96,successful
1777,180,Illustration,US,5500.0,The Psychedelic Coloring Book,6200.27,successful
1778,144,Illustration,US,2700.0,The New Portland Bridge Map,4556.0,successful
1779,38,Illustration,US,1000.0,Crazy Creature Combo Cards,1526.0,successful
1780,28,Illustration,US,400.0,"Hail to the King, Baby! Elvis/Ash Limited Edition Art Print",1398.0,successful
1781,250,Illustration,US,9750.0,Geek A Week: Legends of Videogames,13206.6,successful
1782,901,Illustration,GB,24000.0,'Journeys to Somewhere Else' by John Avon,153759.41402406,successful
1783,355,Illustration,US,5000.0,The Wooden Tarot- a Major Arcana Project,14405.0,successful
1784,288,Illustration,US,2160.0,Ancient Astronaut Mission Patches,12914.0,successful
1785,184,Illustration,US,5000.0,The Unveiling of the Perennial Mandala Calendar Poster,5907.9,successful
1786,75,Illustration,GB,500.0,The Pet Print Project,4150.55041414,successful
1787,47,Illustration,US,3000.0,GLYNN ART ASSOCIATION'S JACK DAVIS RETROSPECTIVE,4507.0,successful
1788,79,Illustration,US,1500.0,Re-Creating my Art from the AD&D Fiend Folio,4423.0,successful
1789,169,Illustration,US,750.0,Animal Alphabet Postcards,3383.5,successful
1790,113,Illustration,US,3500.0,The Domestic Menagerie,5139.0,successful
1791,361,Illustration,US,5500.0,1000 Days of Drawing,18117.25,successful
1792,55,Illustration,US,750.0,People of Greater Olympia History Cards,1585.11,successful
1793,46,Illustration,US,4800.0,Children's Fantasy Art Scrapbook,5421.0,successful
1794,346,Illustration,US,25000.0,The Urban Tarot Deck,33595.0,successful
1795,89,Illustration,US,3500.0,Off The Stall!: Unconventional Bathroom Graffiti,4086.79,successful
1796,118,Illustration,US,1000.0,Super Sesame Street Fighter Parody Poster,1892.13,successful
